video_id,title,publish_date,view_count,like_count,comment_count,duration
iFlFQwws8vc,29 Apache Spark - Core APIs - Save RDD is text file format - compressed,2017-11-24T07:25:56Z,1811,6,0,689.0
UueI0ES9uis,30 Apache Spark - Core APIs - Saving into different file formats using data frame,2017-11-24T07:26:06Z,1775,2,0,624.0
xZXVPu5t9lg,31 Apache Spark - Core APIs - Revision of problem statement,2017-11-24T07:26:16Z,1501,4,1,253.0
Bjv-EHCNCKE,32 Apache Spark - Core APIs -  Solution Launch Spark Shell,2017-11-24T07:26:27Z,1318,5,0,609.0
TtlnrzgLWqM,"33 Apache Spark - Core APIs - Solution - read, filter and join",2017-11-24T07:26:44Z,1395,5,2,1067.0
K4sIVNoVd6o,34 Apache Spark - Core APIs - Solution - compute daily revenue per product,2017-11-24T07:26:54Z,1189,5,3,822.0
-8FS2_vqQ4Y,35 Apache Spark - Core APIs - Solution  -Join with products,2017-11-24T07:27:04Z,1152,4,1,923.0
sC-z2yCjWhY,36 Apache Spark - Core APIs - Solution - sort and save as per problem statement,2017-11-24T07:27:14Z,1268,10,1,1578.0
pkIQWVVviLY,02 Spark SQL - Different Interfaces,2017-10-05T03:01:29Z,5667,10,2,566.0
Huj-dzZSv6A,03 Spark SQL - Create Hive Tables - Text File Format,2017-10-05T03:01:28Z,10273,22,3,1501.0
a6tB07ndUgg,04 Spark SQL - Create Hive Tables - ORC File Format,2017-10-05T03:01:28Z,9325,31,1,619.0
E-bf_lZqROA,05 Spark SQL - Using spark shell,2017-10-19T12:09:14Z,5074,18,0,232.0
tu3sxeWcU5E,06 Spark SQL - Functions - Getting Started,2017-10-07T01:42:22Z,5222,9,0,312.0
H0aByUM_cZI,07 Spark SQL - Functions - Manipulating Strings,2017-10-07T01:44:45Z,5068,15,0,1344.0
tehvgCK0aNo,08 Spark SQL - Functions - Manipulating Dates,2017-10-09T01:47:09Z,5104,17,0,824.0
QnPqyLp1Xv4,09 Spark SQL - Functions - Aggregate Functions,2017-10-09T01:47:09Z,5085,9,1,349.0
vblno6San2o,10 Spark SQL - Functions CASE,2017-10-09T01:48:18Z,4039,7,0,851.0
hWnhssmmbdo,11 Spark SQL - Row Level Transformations,2017-10-09T01:47:27Z,4125,12,0,511.0
N6VBEOf8_PY,12 Spark SQL - Joining data from multiple tables,2017-10-09T01:48:46Z,10440,32,3,1091.0
ZLxf4T-l4qc,13 Spark SQL - Aggregations,2017-10-10T07:35:42Z,3296,12,0,702.0
L4jEEPSVOTw,14 Spark SQL - Sorting,2017-10-10T07:35:42Z,2945,4,3,448.0
YJomfXQkmPQ,15 Spark SQL - Set Operations,2017-10-10T07:35:42Z,2906,4,0,340.0
6YVBDv9bMBs,16 Spark SQL - Analytics Functions - aggregations,2017-10-10T07:35:42Z,4391,10,3,954.0
hfoT4Ai2ZsY,17 Spark SQL - Analytics Functions - ranking,2017-10-10T07:35:42Z,3276,9,2,520.0
TtaRL2UcYYo,18 Spark SQL - Windowing Functions,2017-10-10T07:35:42Z,4919,12,5,469.0
bTfNSFzAA7Y,19 Spark SQL - scala - Create Data Frame and register as temp table,2017-10-19T12:09:14Z,7117,45,1,961.0
_i_CM6AlFbc,20 Spark SQL - scala - Writing Spark SQL Application - Processing Data,2017-10-19T12:09:14Z,2571,11,0,519.0
87mFZ1uoB7Y,21 Spark SQL - scala - Writing Spark SQL Application - saving data into HDFS,2017-10-19T12:09:14Z,3082,12,2,441.0
a-5-Phob2xA,22 Spark SQL - scala - Data Frame operations,2017-10-19T12:09:25Z,2383,8,1,775.0
qrDVIq4wKjY,01 Streaming Analytics - Introduction,2017-11-24T22:17:56Z,5640,18,0,353.0
eOdFmZwkVbI,02 Streaming Analytics - Flume - Documentation and simple example,2017-11-24T22:17:57Z,5640,24,7,807.0
jXebaH5b1Ts,03 Streaming Analytics - Flume - Get data from web server logs to HDFS - Introduction,2017-11-24T22:27:06Z,4677,19,2,654.0
9doB4jeR0vE,04 Streaming Analytics - Flume - Setting up data,2017-11-24T22:28:56Z,3198,10,1,427.0
Z5tK6BkcM-A,05 Streaming Analytics - Flume - Web Server logs to HDFS - Defining Source,2017-11-24T22:29:14Z,3502,9,3,413.0
Bzwwwx-bgM0,06 Streaming Analytics - Flume - Web Server logs to HDFS -  Sink - Introduction,2017-11-24T22:29:21Z,3300,12,1,735.0
wLGuMLNSlrY,07 Streaming Analytics - Flume - Web Server logs to HDFS -  Customize Sink,2017-11-24T22:29:38Z,3705,11,4,680.0
GEkpj8Gi4JI,08 Streaming Analytics - Flume - Web Server logs to HDFS -  memory channel,2017-11-24T22:29:58Z,2234,6,0,323.0
7TRmruuiXN8,09 Streaming Analytics - Flume - Different implementations of agents,2017-11-24T22:30:49Z,2081,7,3,561.0
RNE5X3SgZzw,10 Streaming Analytics - Kafka - High level architecture,2017-11-24T22:31:19Z,3535,10,0,375.0
vUs2KTHkAkM,11 Streaming Analytics - Kafka - Using commands,2017-11-24T22:33:36Z,4224,21,2,1330.0
KO7DAzFKgas,12 Streaming Analytics - Kafka - Anatomy of topic,2017-11-24T22:34:25Z,2704,10,0,789.0
HKmEGxHWt10,13 Streaming Analytics - Role of Kafka and flume,2017-11-24T22:34:31Z,4370,26,2,403.0
FXqPyiutMGg,14 Spark Streaming - Getting Started,2017-12-03T02:34:25Z,3113,7,4,685.0
1FxsjlulkDA,15 Spark Streaming - Setting up netcat,2017-12-03T02:34:32Z,3840,9,1,486.0
3dGBWQYuGfo,16 Spark Streaming - Develop Streaming word count program,2017-12-03T02:35:28Z,2353,7,0,790.0
79FZN44B9w8,17 Spark Streaming - Deploy and run word count program,2017-12-03T02:35:12Z,3115,9,1,572.0
N2x9zmBGEuM,18 Spark Streaming - Data Structure (DStream) and APIs,2017-12-03T02:35:25Z,2285,5,0,399.0
zSVX_nbkELs,19 Spark Streaming - Department Wise Count - Problem Statement,2017-12-03T02:35:51Z,2045,5,0,401.0
nuJbXlO5oSk,20 Spark Streaming - Department Wise Count - Develop and build application,2017-12-03T02:36:26Z,1322,4,0,794.0
vq7hnLB17Uw,21 Spark Streaming - Department Wise Count - Run application on cluster,2017-12-03T02:36:46Z,1270,3,0,664.0
IYLzLYb_IN0,22 Flume and Spark Streaming - Department Wise Count - Setup Flume Agent,2017-12-04T00:15:15Z,3521,11,3,1243.0
FYhW19a6wr8,23 Flume and Spark Streaming - Department Wise Count - Define Dependencies,2017-12-04T00:14:31Z,1191,3,0,462.0
loOvgocfmPU,24 Flume and Spark Streaming - Department Wise Count - Develop and Build Application,2017-12-04T00:14:21Z,1162,2,0,417.0
da4Yq0S0HOo,25 Flume and Spark Streaming - Department Wise Count - Run and Validate Application,2017-12-04T00:15:24Z,1190,4,0,789.0
n143_Y2sAGM,26 Flume and Kafka integration - Create config file,2017-12-05T00:53:11Z,3758,12,0,831.0
t4LMJyJaOB0,27 Flume and Kafka integration - Run and validate,2017-12-06T01:59:44Z,2326,4,0,637.0
WvovNLZvtZo,28 Kafka and Spark Streaming - Department Wise Count - Add Dependencies,2017-12-20T00:06:15Z,1592,5,0,411.0
RbyA_ccCEP0,29 Kafka and Spark Streaming - Department Wise Count - Develop and build application,2017-12-20T00:06:37Z,1373,10,1,578.0
Qe1OrjuPXz0,30 Kafka and Spark Streaming - Department Wise Count - Run and validate application,2017-12-20T00:06:51Z,1250,5,2,720.0
Y7KR2t1cyQI,01 Introduction to exercises and problem statements,2017-11-04T08:30:17Z,1644,8,1,207.0
fgtBDljXDkg,02 General Guidelines about problem statements,2017-11-04T08:30:14Z,1534,6,1,353.0
YOY61lWAPdM,03 General Guidelines - Initalizing the job,2017-11-04T08:31:01Z,1500,7,0,813.0
tjrCqtXea2s,04 Exercise 01 - Get crime count by month by type - Understanding the data,2017-11-04T13:44:20Z,1647,6,1,965.0
1jLXxowfOgg,05 Exercise 01 - Get crime count by month by type - using Core API,2017-11-04T13:47:27Z,1277,7,3,1522.0
n3BBG1aSGOE,06 Exercise 01 - Get crime count by month by type - using Data Frames,2017-11-04T13:53:31Z,1252,5,0,1509.0
qQKsKRT1boU,07 Exercise 01 - Get crime count by month by type - validating the data,2017-11-04T13:47:39Z,810,3,0,390.0
BU1VY4WqwJQ,08 Exercise 02 - Get Inactive Customers Using Core API,2017-11-05T06:21:02Z,1113,6,2,1461.0
hy0pQUES8jQ,09 Exercise 02 - Get Inactive Customers Using Data Frames and SQL,2017-11-05T06:22:51Z,904,7,0,1252.0
OChtvi-UbIc,10 Exercise 03 - Get Top 3 Crimes in Residence Area using Core API,2017-11-05T07:10:44Z,968,9,3,1296.0
oTZDo_4SzFI,11 Exercise 03 - Get Top 3 Crimes in Residence Area using Data Frames and SQL,2017-11-05T07:10:46Z,970,4,1,1205.0
VGA2-R5xGlA,12 Exercise 04 - Convert NYSE Data To Parquet File Format,2017-11-13T01:16:17Z,2391,14,1,1131.0
Tf3LRcJtbQw,"13 Exercise 05 - Get Word Count using custom arguments, num tasks and file format",2017-11-13T01:16:34Z,1198,8,3,1261.0
2JaEbbo8iGQ,"My daughter, Anvitha's performance of Kuchipudi",2017-01-17T11:45:07Z,1279,95,12,222.0
JmHrINJRTWE,Big Data Certifications Workshop 001 - HDFS,2017-01-19T11:02:51Z,10009,35,6,2921.0
9jOtja5WjEw,Big Data Certifications Workshop 002 - HDFS Continued,2017-01-23T10:46:24Z,2000,15,0,1850.0
ny_RDZ_-MiY,Big Data Certifications Workshop 003 - Sqoop - Getting Started,2017-01-24T11:02:48Z,2962,23,4,2950.0
v8Gjl3D85Vg,Big Data Certifications Workshop 004 - Sqoop Import,2017-01-25T07:18:31Z,2299,23,5,4243.0
zUAiIevebeM,Big Data Certifications Workshop 005 - Sqoop Import contd..,2017-01-27T07:15:48Z,1866,27,0,4061.0
BNssJBuScnc,Big Data Certifications Workshop 006 - Sqoop Import contd...,2017-01-30T07:19:03Z,1555,20,2,4080.0
dMXOg_B2ZQE,Big Data Certifications Workshop 007 - Sqoop Import contd...,2017-01-31T07:26:36Z,1458,25,0,3710.0
8Eq4KGTA_0A,Big Data Certifications Workshop 008 - Sqoop Import contd...,2017-02-01T06:58:14Z,1091,19,0,2821.0
fKG70e7Dn60,Big Data Certifications Workshop 009 - Sqoop Import contd...,2017-02-02T07:24:15Z,1581,21,0,4431.0
8lg4e83GHJc,Big Data Certifications Workshop 010 - Sqoop import exercise,2017-02-03T06:49:51Z,1009,4,1,2086.0
kt5t6Lo3hDU,Big Data Certifications Workshop 011 - Sqoop import contd...,2017-02-06T06:54:52Z,905,7,3,2600.0
Mxpm2GF6kU8,Big Data Certifications Workshop 012 - sqoop import contd... and sqoop export,2017-02-08T07:13:39Z,1098,5,0,3645.0
kYo4vmsB6tc,Big Data Certifications Workshop 013 - Sqoop export,2017-02-09T07:30:59Z,1148,6,1,4599.0
ubyTUzdyfKQ,Big Data Certifications Workshop 014 - Sqoop wrapping up,2017-02-10T07:25:24Z,909,6,0,3291.0
WBu4CM33240,IT Versity Platforms - Overview,2017-01-18T08:25:27Z,7529,11,1,556.0
uMjhWYBmiRE,Big Data Environment - Sign up for big data labs,2017-01-19T03:56:50Z,12059,19,8,492.0
g5YAPGDKGvU,Big Data - Lab support for signup or login issues,2017-01-19T05:09:57Z,7402,9,0,530.0
nZRp1IY8GTk,Review of Ambari,2017-01-19T07:15:32Z,2487,11,1,761.0
FkxsHoJrRBI,Big Data - Reviewing MySQL on lab,2017-01-19T08:38:01Z,2281,13,1,526.0
-EynDu-OsBY,Big Data Workshop - 01 Introduction,2017-02-15T11:20:29Z,17317,65,18,7596.0
7DMF3kwrwWE,"Big Data Workshop - 02 Scala - REPL,  Programming basics and Object Oriented Concepts",2017-02-16T11:14:10Z,12858,34,11,7320.0
VIBJSk1t8KY,Big Data Workshop - 03 - Scala Collections,2017-02-20T11:10:39Z,7459,22,9,7412.0
_oOSVgrkUlQ,Big Data Workshop - 04 - Scala JDBC programming and typesafe config,2017-02-21T11:21:12Z,5583,22,19,7969.0
o36tEw0dL-M,Big Data Workshop - 05 - Spark Getting started - word count program,2017-02-22T11:15:37Z,6127,18,5,7610.0
VBlXrCbMx_Q,"Big Data Workshop - 06 - Spark - using sbt and eclipse, spark job execution life cycle,",2017-02-23T11:26:02Z,4825,18,4,8036.0
PIS5EFnTGOI,Big Data Workshop - 07 - Spark - HDFS Briefly,2017-02-27T10:55:43Z,3720,27,0,5686.0
7xDXDwYwqG8,Big Data Workshop - 08 - Spark - Writing Spark applications using Scala - Compute Daily Revenue,2017-03-02T11:26:33Z,4138,24,1,7996.0
wwB93IFJRrc,Big Data Workshop - 09 - Spark - Writing Spark apps using Scala - Compute Daily Revenue - Contd...,2017-03-03T11:17:59Z,3358,25,3,7251.0
eoYeX8JOfl4,Big Data Workshop - 10 - Spark aggregateByKey and groupByKey,2017-03-06T11:07:49Z,4384,31,1,7066.0
8N1VZ6muG8U,"Big Data Workshop - 11 - Spark groupByKey contd..., sorting and ranking",2017-03-07T11:26:11Z,3290,22,2,7951.0
JsDtm3yuTMY,Big Data Workshop - 12 - Reading and Writing from Sequence Files and Accumulators,2017-03-08T11:29:23Z,3196,24,5,8159.0
M9D-4o_q-A4,"Big Data Workshop - 13 - Broadcast Variables, Getting Started with Data Frames",2017-03-14T11:22:51Z,3217,29,8,5457.0
R0K2tnZGHGo,Big Data Workshop - 14 - Data Frames and Spark SQL,2017-03-15T11:03:33Z,5230,26,7,6835.0
Bd3HOTmBOnE,"Big Data Workshop - 15 - Streaming Analytics - Flume, Kafka and Spark Streaming",2017-03-20T11:01:41Z,6215,45,3,6186.0
5eio_2JEHHs,"Big Data Workshop - 16 - Streaming Analytics - Flume, Kafka and Spark Streaming - Kafka",2017-03-21T11:12:52Z,3770,21,1,7025.0
PhV4Yy4UHEc,"Big Data Workshop - 17 - Streaming Analytics - Flume, Kafka and Spark Streaming - Spark Streaming",2017-03-22T11:13:02Z,3814,26,5,7202.0
nrR1-DpZLJ0,Big Data Workshop - 18 - Hive - Getting Started and DDL,2017-03-30T11:31:23Z,3914,29,4,7867.0
7dH11nNUIW0,"Big Data Workshop - 19 - Hive - DDL, DML and Hive QL",2017-03-31T11:12:07Z,2858,39,2,6837.0
E-QWatlUbAY,Big Data Workshop - 20 - Hive - Hive QL,2017-04-03T11:24:30Z,2624,27,1,7765.0
k5ed22Q4yxY,Big Data Workshop - 21 - Sqoop,2017-04-05T11:18:53Z,3467,33,2,7451.0
Wd3No78nifI,"Big Data Workshop - 22 - Sqoop - Hive Import, import all tables and export",2017-04-06T11:07:21Z,2796,24,1,6746.0
m1FqLRUnlEw,Big Data Workshop - 23 - Sqoop,2017-04-07T11:16:53Z,2284,17,2,7466.0
fZp6g726n_I,Big Data Certifications - 001 Workshop,2016-12-12T02:42:10Z,1625,9,8,3721.0
M46nzFL51t4,Big Data Certifications - 002 Workshop,2016-12-27T02:39:49Z,1060,12,8,3711.0
H0mIIIiB83E,Big Data Certifications - 003 Workshop - Cloudera Certifications Overview,2017-01-09T02:39:44Z,638,13,2,3710.0
aRbnRtWVJMw,Big Data Certifications - Introduction,2017-01-18T07:45:58Z,513,5,0,461.0
KCd2eFc0mtY,Big Data Certifications - Getting Started,2017-01-18T07:56:40Z,352,3,0,327.0
WBu4CM33240,IT Versity Platforms - Overview,2017-01-18T08:25:27Z,7529,11,1,556.0
uMjhWYBmiRE,Big Data Environment - Sign up for big data labs,2017-01-19T03:56:50Z,12059,19,8,492.0
g5YAPGDKGvU,Big Data - Lab support for signup or login issues,2017-01-19T05:09:57Z,7402,9,0,530.0
nZRp1IY8GTk,Review of Ambari,2017-01-19T07:15:32Z,2487,11,1,761.0
FkxsHoJrRBI,Big Data - Reviewing MySQL on lab,2017-01-19T08:38:01Z,2281,13,1,526.0
Q4UL0GZH2hw,Big Data Certifications - 004 Workshop - Hortonworks Certifications Overview,2017-01-23T02:35:55Z,638,6,0,3431.0
k_7HnwYnaYI,Big Data Certifications - 006 Workshop - Planning for developer certifications,2017-02-06T02:39:11Z,352,7,0,3465.0
wuZBw1tP14Y,Big Data Certifications - 007 Workshop - Learn Scala fundamentals,2017-02-20T02:38:18Z,453,3,1,3746.0
Epodvzozq-4,Big Data Certifications - 008 Workshop - Scala Collections,2017-03-06T02:50:24Z,400,8,0,4051.0
bfOQJvWfdhw,Bloggers - Enabling registrations,2016-10-11T13:09:14Z,221,2,1,546.0
UrDlnKugebY,Bloggers - Users and roles,2016-10-10T01:59:51Z,204,0,2,971.0
3ehMZcx1Aq4,Bloggers - Themes,2016-10-14T05:24:26Z,97,2,1,1012.0
-mFbFLEsOpo,Bloggers - Writing Blog posts,2016-10-15T00:22:43Z,86,1,1,1141.0
drCi2MdLdFQ,Bloggers - writing content for blogs.itversity.com,2016-10-20T13:05:17Z,142,0,1,1346.0
ERh5KXwzlx4,Introduction - esxi - setup virtual machines,2016-11-01T16:34:32Z,4595,10,4,215.0
O-Zuh3K8sgs,Public Cloud AWS vs Hosting Service OVH,2016-11-02T09:37:59Z,2589,23,8,433.0
KfXR1xCNDrw,Provision server from ovh,2016-11-01T16:40:23Z,1734,11,4,844.0
4455ExMFG1w,Bare metal server vs. virtual machine - concepts,2016-11-01T16:42:11Z,10343,70,9,769.0
LuL4D6uwZIQ,Setup vmware hypervisor - esxi,2016-11-01T16:43:07Z,3071,11,5,600.0
CJM0mG9RhG0,Accessing esxi command prompt and web interface,2016-11-01T16:48:41Z,18011,49,4,947.0
eGKCqUcLYOg,Accessing esxi using windows,2016-11-02T06:17:45Z,573,4,1,490.0
iVBaU-xBoro,Download CentOS and pfSense on to esxi host,2016-11-02T06:29:31Z,2165,13,1,852.0
pg1Tff0Esr8,Virtual Router pfSense - private network theory,2016-11-02T09:35:28Z,1929,12,2,1266.0
GpSN8T1gD18,Create network interfaces for pfSense,2016-11-03T12:45:27Z,7371,21,2,1056.0
sSisCxJNOd0,Create Virtual Host pfSense,2016-11-03T12:50:19Z,2171,9,2,975.0
cRYCLBo5zdc,Installing pfSense on virtual host,2016-11-03T13:50:07Z,698,6,3,404.0
iiQNQNdAAdA,Configure Networking pfSense,2016-11-03T13:50:11Z,2162,12,3,790.0
vxPX8uM3gxE,Create Virtual Host for Centos7,2016-11-04T11:52:06Z,906,3,1,754.0
NmXppEzXTsI,Install CentOS,2016-11-04T11:52:08Z,292,2,1,460.0
VA5XdnxjzBI,Configure Networking on virtual Machine,2016-11-04T11:52:14Z,1708,5,2,1227.0
C65HauBOnW8,Big Data - Setup Environment - Windows jdk tools,2016-09-14T04:13:21Z,457,1,3,704.0
5OrL-m_5Clc,Bloggers - Introduction,2016-10-05T08:51:00Z,384,8,1,876.0
8zoRmjSF4rc,Bloggers - Setting up wordpress - Digital Ocean,2016-10-05T09:11:30Z,755,8,1,981.0
IeSM93ZlQr8,Bloggers - Map domain to wordpress on digitalocean,2016-10-05T13:40:23Z,212,1,1,1176.0
gYMBwLCLmrU,Bloggers - Understanding Settings - Using domain for all the links,2016-10-05T15:26:06Z,94,1,3,612.0
UrDlnKugebY,Bloggers - Users and roles,2016-10-10T01:59:51Z,204,0,2,971.0
77r_QOSqFwU,Bloggers - Plugins (Akismet),2016-10-11T07:22:33Z,126,4,1,801.0
bfOQJvWfdhw,Bloggers - Enabling registrations,2016-10-11T13:09:14Z,221,2,1,546.0
3ehMZcx1Aq4,Bloggers - Themes,2016-10-14T05:24:26Z,97,2,1,1012.0
e8UqkbsdHKM,Bloggers - Overview of plugins,2016-10-14T23:58:02Z,48,1,1,1205.0
-mFbFLEsOpo,Bloggers - Writing Blog posts,2016-10-15T00:22:43Z,86,1,1,1141.0
UrXDwdk-Q6Y,Bloggers - Paginating the longer blog posts,2016-10-15T01:21:27Z,159,2,1,1401.0
drCi2MdLdFQ,Bloggers - writing content for blogs.itversity.com,2016-10-20T13:05:17Z,142,0,1,1346.0
SJw8Zdfln6Q,Bloggers - Creating courses using Learndash Plugin,2017-06-18T23:35:00Z,516,2,0,1471.0
VMPhXib05Ck,Career Counseling - Exclusively for MS Students,2016-08-06T01:59:36Z,1740,19,3,3876.0
HkGaawHUdgc,Big Data Engineer Immersion training - kick off for MS Students,2016-09-04T01:33:59Z,592,7,1,3236.0
Gc-WqXdejps,Big Data Introduction - online meetup,2016-10-09T03:00:40Z,2332,17,5,8481.0
la9UmGZk4_w,Big Data Engineer for active students - Workshop 001,2016-09-19T01:33:39Z,650,8,1,3186.0
ERP1S8FqVXg,Big Data Engineer for active students - Workshop 003,2016-10-03T01:36:53Z,301,5,1,3240.0
iTBGRY-YOXk,Big Data Engineer for active students - Workshop 004,2016-10-10T01:17:50Z,211,0,1,2436.0
dmEANCZZu8I,Big Data Engineer for active students - Workshop 005,2016-10-17T01:45:46Z,302,2,1,3700.0
kGqrnNlFgU0,Big Data Engineer for active students - Workshop 006,2016-10-24T01:30:52Z,307,4,1,3241.0
Tq5y_b_A2Ck,Big Data Engineer for active students - Workshop 007,2016-11-07T02:13:15Z,294,8,1,2176.0
0duK4yaktJc,Big Data Engineer for active students - Workshop 008,2016-11-21T02:00:42Z,439,6,1,1391.0
9mOXnUUi_Kw,Big Data Engineer for active students - Workshop 009,2016-11-28T06:33:37Z,489,6,1,4036.0
Z93nKo0xigM,Big Data Engineer for active students - Workshop 010,2016-12-05T02:39:02Z,559,8,1,3641.0
eeEyYxJB3NE,Big Data Engineer for active students - Workshop 011 - Plan 01 - Setup Environment,2017-01-30T02:26:12Z,257,2,0,2966.0
WW3lfwJgBmM,Big Data Engineer for active students - Workshop 012 - Plan 02 - Learning Scala,2017-02-13T02:24:50Z,299,3,1,2831.0
9K8wJFvDLwA,Big Data Engineer for active students - Workshop 013 - Plan 03 - Scala contd...,2017-02-27T02:08:49Z,246,3,0,1966.0
FgRKz3BE8iA,Big Data Engineer for active students - Workshop 014 - Plan 04 - Getting started with Spark,2017-03-13T01:24:28Z,400,9,1,2755.0
pg3bpJhBpG4,Big Data Engineer for active students - Workshop 015 - Plan 05 - Spark Transformations and Actions,2017-04-10T01:12:45Z,663,5,4,1761.0
3e_djEpma7w,Manual failover of the namenode in active/passive or HA configuration,2016-08-03T01:27:44Z,2280,4,2,243.0
sySyuyBdmn8,What is the difference between Hadoop 1 and Hadoop 2?,2016-08-03T01:29:25Z,3531,6,1,992.0
6XB7PQEqIB0,How to validate map reduce? Using hadoop examples,2016-08-03T01:36:33Z,533,1,1,961.0
_Bg0LrRaoW4,What is HDFS Federation?,2016-08-03T01:36:33Z,4549,17,2,907.0
NRMANonN9n0,Which Hadoop Certification? How to prepare for it?,2016-08-03T01:36:33Z,3888,16,2,1081.0
Gc-WqXdejps,Big Data Introduction - online meetup,2016-10-09T03:00:40Z,2332,17,5,8481.0
hf6jBVyRZWw,Big Data Engineer immersion - Class 01 - Introduction to Big Data,2016-09-13T03:46:07Z,4149,16,3,6231.0
IfpTCiQM_vI,Big Data Engineer immersion - Class 02 - HDFS,2016-09-15T02:39:25Z,1506,10,2,6881.0
JcExBQ7Bdms,Big Data Engineer Immersion - Class 03 - HDFS Continued,2016-09-16T02:27:14Z,980,10,1,6406.0
Gh19uBbN2rA,Big Data Engineer immersion - Class 04 - Java Map Reduce overview,2016-09-20T03:07:55Z,934,6,1,8901.0
Z6FB8qfbeuY,Big Data Engineer immersion - Class 05 - Map Reduce overview,2016-09-22T02:47:33Z,657,4,1,7396.0
AMDDWnU_RiE,Big Data Engineer immersion - Class 06 - Introduction to Spark,2016-09-23T02:11:41Z,1213,4,1,5277.0
Jq-zbzdhu4k,Big Data Engineer immersion - Class 07 - Word count using Spark with Scala,2016-09-27T02:43:18Z,783,7,4,6156.0
umqsE_OH4x0,Big Data Engineer immersion - Class 08 - Spark transformations and actions - Scala,2016-09-29T02:30:56Z,715,6,1,6427.0
HVCmS2LYOYg,Big Data Engineer immersion - Class 09 - Develop spark applications using scala,2016-09-30T02:03:58Z,586,6,1,5145.0
qkcdDo2Ukjk,Big Data Engineer immersion - Class 10 - Develop spark applications using scala,2016-10-04T02:23:42Z,576,4,1,6175.0
JsrikqKBuAg,Big Data Engineer immersion - Class 11 - Pyspark overview,2016-10-06T02:08:31Z,380,7,2,5350.0
GciooTKVJuE,Big Data Engineer immersion - Class 12 - by key sorting using groupByKey (python and scala),2016-10-07T02:01:29Z,440,4,2,4876.0
C0UaIGJoaq0,Big Data Engineer immersion - Class 13 - Hive Architecture and overview,2016-10-11T02:28:18Z,781,13,1,6321.0
23vdu91MP8o,Big Data Engineer immersion - Class 14 - Hive DDL and DML,2016-10-13T02:19:37Z,552,7,1,5890.0
Lda98pBTlkg,Big Data Engineer immersion - Class 15 - HiveQL overview,2016-10-14T02:26:46Z,453,8,1,6248.0
K1lmfLmTxsQ,Big Data Engineer immersion - Class 16 - Hive Functions,2016-10-18T02:26:36Z,659,7,1,6101.0
3BMCV6Oaf7E,Big Data Engineer immersion - Class 17,2016-10-20T01:29:13Z,442,2,1,3041.0
wTpb8fofUmc,Big Data Engineer immersion - Class 17,2016-10-20T02:16:22Z,332,0,1,2621.0
nvTHwiYActE,Big Data Engineer immersion - Class 18,2016-10-25T02:27:39Z,542,7,1,6451.0
PDRtUjR6BCI,Big Data Engineer immersion - Class 19,2016-10-27T02:26:25Z,484,7,2,6190.0
QSm_vaMlW2A,Big Data Engineer immersion - Class 20,2016-10-28T02:24:11Z,441,5,1,6270.0
Cl4hUZm7t_o,Big Data Engineer immersion - Class 21,2016-11-01T02:32:17Z,458,7,1,6506.0
